row_id,x,y,accuracy,time,place_id
28154,1.0370,9.5941,159,330622,6359616798
28155,9.3644,9.7164,65,642706,3816019546
28156,2.2057,6.7023,85,562815,5223692762
28157,0.5577,0.3578,155,455144,9625509596
28158,2.3040,7.4947,17,242322,3024650040
28159,6.0674,7.2310,78,694817,3689993462
28160,9.9396,3.0635,58,715976,4083977762
28161,4.8061,4.8550,83,728006,1133139682
28162,7.8718,2.9747,42,581909,8854366652
28163,0.6614,0.2887,167,667335,8609501758
28164,2.7417,6.0776,61,261982,4153689794
28165,6.7043,0.5033,7,180598,2265973811
28166,6.6707,2.0524,965,763885,9851220843
28167,8.8353,4.0404,5,162746,3464517320
28168,2.7821,6.7217,14,300931,3150170393
28169,0.5720,0.1439,13,296024,7517407233
28170,4.2247,1.8395,15,181772,1086908395
28171,5.0469,0.6358,15,108271,1048372612
28172,7.0962,3.2937,94,430395,9828719944
28173,0.6496,5.2841,9,778685,3640660288
28174,2.3127,0.1246,166,150300,8687870273
28175,3.8039,3.8393,17,169933,8228788119
28176,9.2780,0.0813,77,153215,2812722517
28177,0.6106,0.9184,69,620907,2965211586
28178,7.9171,7.0911,32,688841,5287280322
28179,7.4933,4.3959,78,704011,3794508621
28180,3.7876,1.9704,57,22088,8347294638
28181,4.9889,8.9150,69,180802,5319287377
28182,3.9586,8.3887,163,371971,9391103975
28183,3.6254,9.5165,75,446789,2597450618
28184,3.2758,0.3889,34,746499,3934908044
28185,4.5692,5.5754,5,12506,4951046897
28186,4.0921,0.4850,59,678707,2830459312
28187,9.9150,9.1835,65,743655,3975510282
28188,3.1642,1.7164,68,496607,4214994742
28189,7.8789,9.6088,55,294173,4533179263
28190,4.3265,1.6292,36,755138,3530283874
28191,7.6093,1.4284,65,633034,2882889561
28192,4.3507,1.7076,15,307829,4856442248
28193,6.7533,6.5182,170,134239,2132652331
28194,6.6529,0.0868,20,126224,7350957696
28195,9.9792,1.8303,68,674549,1712348676
28196,5.4739,9.0383,6,69368,8324063933
28197,1.8741,2.2440,174,612445,8186450850
28198,5.7051,6.9685,159,2633,7111639235
28199,5.4798,0.1204,65,50392,5477450340
28200,2.2918,1.9946,55,550970,6026322432
28201,1.4202,6.3636,7,505541,5210549133
28202,3.9138,1.5380,59,690297,8947067466
28203,9.5808,9.2848,158,335930,1935881237
28204,7.8537,8.4023,249,86937,6770599156
28205,5.8956,1.7485,63,438069,4355789080
28206,3.5734,6.2527,16,65498,7665937878
28207,9.6127,8.5171,26,681693,1323389704
28208,6.0838,2.9125,58,222282,1540682996
28209,9.5819,3.3499,68,530064,9982684859
28210,7.4567,6.0141,76,498993,1045226714
28211,8.7989,0.6783,18,614444,6731340899
28212,9.0456,2.4904,68,457890,7929012458
28213,9.9873,8.6581,72,692520,7854609670
28214,7.3388,2.3734,163,688196,2112396244
28215,7.4267,7.1615,77,577228,3654314469
28216,6.5244,0.4793,75,703011,2121586105
28217,0.9181,3.2829,68,164772,2169299295
28218,3.0510,7.7188,25,348842,6318300870
28219,4.4570,8.1086,169,168986,9538678102
28220,9.8111,4.9750,55,83451,6724203605
28221,9.5588,8.4725,61,539534,9022492864
28222,1.2253,1.0558,41,163215,2566238825
28223,4.3017,8.0645,70,149755,7996062479
28224,0.4981,1.8641,59,366211,4683526794
28225,7.0742,1.1984,16,38233,7457869682
28226,7.9700,8.2444,2,198756,6130687943
28227,0.3337,6.6697,12,465996,6803187059
28228,4.6452,8.0274,9,243258,1252459768
28229,3.6181,4.8860,63,763366,3429624793
28230,3.2385,2.2170,61,221775,5711478524
28231,0.3801,3.3036,70,629785,2520770085
28232,8.6256,0.2326,62,342793,1875541986
28233,8.0753,5.7241,9,311756,2740133705
28234,3.3865,3.3337,60,600240,1229926477
28235,1.3468,5.0746,181,160524,8630548814
28236,6.3627,6.2869,43,70037,8459113546
28237,2.8765,3.7257,11,376845,7565521126
28238,2.5876,9.2416,69,215304,6989054381
28239,5.6067,8.6821,98,515250,8696119515
28240,6.2396,6.8339,32,124120,3549163836
28241,7.6895,9.1474,61,206596,8667779413
28242,0.7828,2.7771,164,13844,4506029517
28243,2.2643,3.7498,168,479224,2338750248
28244,0.9908,4.7183,405,353850,9089305028
28245,4.6437,5.7934,309,672125,1769367603
28246,5.6995,3.2769,72,564996,1169956733
28247,7.1622,7.9782,76,144559,1569815205
28248,8.7393,4.8908,160,44553,4605701126
28249,2.3856,2.9804,61,705690,5744239220
28250,1.2686,9.5192,72,720149,3224065442
28251,2.1199,4.2146,16,603409,7889290239
28252,4.5462,5.6856,64,398152,9266439314
28253,4.4038,5.8481,74,114552,6139660576
28254,3.9275,8.6849,157,495439,6329840117
28255,8.5754,0.1230,14,20821,4895001754
28256,9.3500,6.8097,72,82516,1757838696
28257,6.7146,4.7283,102,359539,5236233429
28258,4.3066,7.1871,10,136039,5256436507
28259,1.7819,1.6866,7,116076,6065205330
28260,8.7947,5.4945,24,534379,7088331029
28261,5.1776,8.4213,24,315908,6231511155
28262,7.5368,7.1970,12,173492,2416886771
28263,5.1376,5.1686,17,602397,5347612238
28264,2.4249,0.6863,14,596932,6631575321
28265,2.2696,3.3522,77,29541,9594773805
28266,8.3553,1.6849,73,547649,4454375452
28267,9.5130,2.1434,9,102047,3762151500
28268,7.1220,7.1531,61,45583,7165643669
28269,6.5996,3.5016,68,131708,2942275448
28270,1.5299,6.1729,87,492933,9409138034
28271,3.6469,2.6807,93,178860,8638053879
28272,3.6534,8.4790,33,219569,5934200209
28273,7.2549,8.4980,8,200186,6528895786
28274,7.0584,1.1700,74,219844,8555135978
28275,2.3637,9.3200,73,202141,4473574849
28276,2.6591,9.9448,748,580601,4077772233
28277,9.3480,1.5795,133,662209,6603241131
28278,6.0224,9.6939,65,373080,7099936234
28279,4.9794,8.8112,58,633867,3406673231
28280,7.9626,4.4611,2,487589,3376627548
28281,7.9471,8.2966,80,568963,1276536955
28282,5.6820,2.8984,69,552330,7750033871
28283,7.1518,1.2661,11,79632,7102003628
28284,1.3731,1.8014,11,187050,3897214851
28285,5.2769,0.2863,63,208058,7417327583
28286,0.5027,2.5060,18,492847,2355236719
28287,1.6365,5.2617,198,537041,1231816338
28288,8.9130,6.2231,26,298253,7874921813
28289,2.3473,0.3471,71,165741,9468822315
28290,0.3241,7.4022,167,693983,4131955276
28291,6.7178,0.5454,16,478930,7345830475
28292,6.7170,4.4277,65,219868,2049237750
28293,0.6976,8.5812,65,499830,2758173332
28294,9.8248,7.4868,73,709175,8204882016
28295,6.1042,3.3388,451,769587,7380497835
28296,3.6750,6.6770,16,338700,3137927572
28297,8.6037,6.4937,5,736792,8690190422
28298,7.9261,6.7504,62,574346,8048825021
28299,2.5715,8.8496,9,777885,8435502240
28300,7.6713,0.5744,5,284846,2451275036
28301,5.4100,4.2681,10,703749,1663847319
28302,3.0134,4.0095,165,753796,1584990476
28303,7.9465,7.2162,14,553250,8659484807
28304,5.4614,2.0103,167,112721,5853551086
28305,7.2227,1.4899,15,385304,9897639927
28306,0.0509,4.9141,17,591602,1248453502
28307,4.6895,2.6452,8,353030,9350847722
28308,0.5271,4.8323,63,447175,5123827892
28309,3.3874,5.8785,30,657365,5585890284
28310,2.3025,1.3562,30,80695,2911888353
28311,3.9981,2.5719,207,494943,5632120435
28312,3.5831,8.4854,179,143145,7137963667
28313,0.6991,6.7551,15,187000,2721098620
28314,4.0956,0.5471,18,29259,8515341803
28315,3.3928,4.4154,65,652100,3361662294
28316,4.0649,4.8652,69,570785,8512298118
28317,5.6109,3.2787,65,317627,2157320007
28318,2.2337,9.9469,59,633416,2327177842
28319,0.3058,3.2429,149,213415,1911516466
28320,4.1819,0.8948,77,90705,9187720263
28321,3.9206,5.2179,48,22300,1291956119
28322,0.4361,7.2030,60,62162,5430028045
28323,1.7149,0.6105,4,70445,8397188754
28324,5.1341,0.2022,16,340552,3390747992
28325,8.8840,8.7423,4,325061,8427195803
28326,0.4418,7.7925,6,107904,6502781416
28327,8.2520,2.5572,64,561291,5566332294
28328,6.6818,0.1081,30,377367,6595259012
28329,1.0017,8.4308,50,729829,4648938769
28330,3.6270,7.9861,134,639690,6053121487
28331,8.3708,2.8642,175,169293,6273058585
28332,6.6995,0.5041,73,637397,7145597219
28333,9.4883,3.4052,57,507260,2102423731
28334,4.9870,2.6944,21,696837,1562448291
28335,9.0863,0.6732,42,681606,6961576665
28336,7.3745,5.4644,50,386672,8709876572
28337,2.0969,9.8552,156,776815,5207421119
28338,7.1354,9.6625,35,719364,9509599170
28339,4.6605,0.4138,42,629401,2794460803
28340,1.5754,9.4849,41,578779,1360791650
28341,6.6041,6.6079,61,385557,3177463043
28342,9.1207,9.7865,63,380959,6997349370
28343,3.8454,9.6323,174,460880,6262731477
28344,2.0807,1.2904,102,770307,6854303457
28345,6.9834,3.3763,300,374386,4326092117
28346,4.2220,5.7719,61,496524,7477948402
28347,6.2686,6.9722,14,198334,4679003652
28348,6.9874,6.2438,64,517711,2669955780
28349,3.1109,1.4207,10,408928,1623394281
28350,5.2539,8.5849,13,670344,5385288357
28351,5.3058,0.1881,125,244108,4453402882
28352,9.2755,6.4666,29,405546,4796830851
28353,0.7185,7.0211,205,181448,1348489528
28354,5.9468,2.2748,6,17588,3512966010
28355,6.6263,6.6079,67,726799,4139153414
28356,0.2912,0.9883,7,282567,3798862561
28357,5.9380,2.2700,64,606932,1512444948
28358,3.7506,0.4080,3,308358,8248848919
28359,6.3413,7.1751,50,723365,4551929573
28360,7.5785,5.6438,14,132544,5717104116
28361,5.3583,8.0267,46,699620,7344924846
28362,1.3337,5.1034,9,307430,6434136466
28363,9.8056,9.1670,76,228034,8469791070
28364,5.8841,5.4572,6,216562,9533920295
28365,1.1409,9.0129,60,128609,7853220114
28366,6.1625,0.1596,10,72990,7336428831
28367,2.6199,8.8864,211,72726,6768502273
28368,6.3711,8.1488,83,635358,4948337850
28369,4.0244,7.9086,11,61495,6139076809
28370,5.2544,5.2551,61,119415,1512816785
28371,1.6862,9.9286,51,50852,3427114902
28372,2.2354,2.6219,11,265845,7926938948
28373,6.9968,6.9773,55,569804,2728764254
28374,1.8668,4.8872,189,522008,2616474388
28375,0.8499,9.6852,168,666518,5627320424
28376,2.3478,5.4937,168,694169,9324402379
28377,8.5247,0.6811,72,641193,6125667596
28378,9.9760,1.0673,63,680583,2572466133
28379,2.6188,0.1617,26,234288,2130692902
28380,8.5166,6.2885,8,524089,2076784539
28381,9.4124,7.5621,65,346086,9273121308
28382,7.2177,1.1955,51,670561,2237205896
28383,3.7741,0.3892,27,207579,5514930642
28384,0.9953,5.1336,67,127047,6716476631
28385,9.0408,2.3883,663,206850,7975458898
28386,8.2228,4.0247,37,703081,1237969056
28387,8.1051,3.5987,59,610262,4184902272
28388,9.0909,1.9112,24,67995,2631579479
28389,9.2183,5.1224,67,718673,6630827108
28390,7.3289,4.1565,21,218558,6829643692
28391,1.1476,7.4421,8,148936,7724645878
28392,3.4641,2.3775,56,687713,3528453662
28393,5.7031,7.6520,10,137263,2967387500
28394,0.4480,4.0108,84,530717,6159660108
28395,6.2745,0.1416,89,371248,8009137182
28396,8.5783,8.5270,82,147492,4622962741
28397,3.2787,1.5375,19,43012,9595830293
28398,6.6476,9.5906,82,729005,1801010249
28399,0.3382,3.0816,1,74558,1799768097
28400,8.7422,1.0937,53,532652,2527245543
28401,8.9689,3.0374,10,474902,6700947282
28402,7.9093,6.8424,8,21305,6080560716
28403,7.0836,6.8758,34,607323,4294861523
28404,7.9847,2.0628,7,296487,2527847923
28405,2.6208,7.9091,60,366541,9778320357
28406,4.9935,5.8922,10,557107,9397530728
28407,6.6362,6.8140,32,712692,3110655249
28408,1.9242,2.3048,888,674786,1195663139
28409,5.1027,3.2911,60,468260,3612276700
28410,0.0177,5.6573,13,250882,2468029793
28411,4.1601,4.5597,149,615578,9463601672
28412,3.8772,1.0079,37,137425,6094487627
28413,5.3157,9.5568,73,304889,2190743322
28414,5.4557,2.2509,158,653444,9841809838
28415,6.8495,4.5751,71,635004,8352285452
28416,1.7467,9.3834,11,384229,3649417898
28417,2.4830,3.4628,57,630728,2244255374
28418,0.2714,0.3700,78,725861,7609453580
28419,7.7044,4.3676,60,25339,9400198225
28420,0.3862,2.8144,89,368959,5845250612
28421,9.4605,9.2840,68,181025,9067267985
28422,1.5900,8.6270,65,517896,2585674569
28423,8.5906,2.1824,54,496378,4825306503
28424,0.1763,5.1737,63,610110,3701408072
28425,5.1594,5.5966,16,733725,4211799520
28426,0.2012,3.1659,77,191525,6703055008
28427,5.0492,0.1439,60,355890,3158044068
28428,6.3362,5.6829,109,337692,8181300905
28429,0.6702,0.8028,74,353293,4574063452
28430,1.3215,6.8780,26,443403,2828366781
28431,2.8870,6.9980,30,205280,3553017312
28432,3.5545,8.4195,74,662592,5456999593
28433,1.5675,9.1816,69,22125,9902836056
28434,0.0829,8.3757,177,152285,9816902012
28435,6.9948,1.0499,66,472035,1311238815
28436,0.8032,0.7089,66,647818,7861065443
28437,6.7393,0.5809,157,766932,6117565828
28438,1.3356,8.9854,53,299681,4524850923
28439,6.1886,8.8861,67,719749,3657375724
28440,0.5649,2.3852,164,498068,2759342078
28441,8.2655,2.8949,10,300634,9342644256
28442,7.9166,8.1076,39,539464,9827733615
28443,6.0916,0.5316,58,520424,8473383744
28444,5.9449,4.9159,10,593056,8040641484
28445,7.5723,3.2787,152,436885,7254826702
28446,3.4928,7.3922,70,87888,4849759117
28447,1.8932,4.2791,79,170050,7544268795
28448,3.0825,9.3103,65,167931,2098802974
28449,5.7203,3.9176,56,374242,8453257168
28450,7.5913,6.3414,49,307597,2998739737
28451,6.6834,8.4852,5,352161,6905917680
28452,2.1086,3.4392,21,719585,3959211385
28453,3.8786,3.1265,5,384953,2763127746
28454,7.7548,6.8699,169,690266,1236757854
28455,4.7095,9.2300,11,79270,8756379846
28456,6.4323,2.2693,159,467335,9189957031
28457,1.6432,7.4487,65,596975,3734011542
28458,5.1912,0.2761,150,335327,7377579864
28459,6.9327,7.2452,237,571044,7367795007
28460,2.0064,1.8068,15,743020,9559310845
28461,2.1580,9.6887,54,667061,3981876209
28462,2.8684,8.1091,65,716976,1420495612
28463,3.0114,0.2786,9,2203,9912440619
28464,7.1760,5.8581,59,144956,6171284466
28465,0.0283,9.1976,62,333317,5458988506
28466,5.1534,6.6534,37,772740,4006227866
28467,2.7297,4.2281,19,51320,9161956378
28468,1.9689,0.1442,130,20394,2773824573
28469,3.7082,5.7654,74,97771,6499276893
28470,2.8626,7.9776,12,340579,7859829332
28471,5.3756,2.4617,61,483767,3339765840
28472,7.7885,3.1677,221,334575,4637915744
28473,5.6987,1.2448,11,101386,1828744109
28474,4.3656,6.0033,78,308577,5734156246
28475,2.7094,2.8731,3,619016,8122119804
28476,6.3361,4.2451,5,155230,1715180243
28477,7.5524,7.6759,3,358383,7916462269
28478,6.1428,8.6176,167,366261,7147974429
28479,7.5672,5.9525,59,98348,7114545344
28480,9.0502,8.4872,162,49774,4852285301
28481,4.4228,5.5334,66,654357,1748293160
28482,9.3966,3.0825,76,680738,8445083103
28483,2.9465,1.6415,28,511613,4869454739
28484,3.7586,6.4312,79,469580,9336307896
28485,0.0206,0.9404,72,769807,5545962225
28486,0.8465,3.3997,66,490215,2116945525
28487,0.9492,1.8406,51,648653,1595702153
28488,5.1155,9.8862,99,409675,1039746148
28489,4.8757,6.4779,25,307916,9031150064
28490,5.3608,3.4365,48,602548,5409956717
28491,9.0855,5.1856,24,136058,6515973504
28492,2.9414,4.0256,28,240784,8276201799
28493,2.8284,4.1829,11,757573,8304827775
28494,5.0480,9.9616,171,463705,2241714272
28495,7.6155,0.4532,12,458137,1571589349
28496,1.0546,7.7141,15,118189,6518383969
28497,1.4789,7.4193,167,231803,6098070218
28498,5.7292,1.2016,159,624107,6047530347
28499,3.0713,8.0762,59,719036,7846813376
28500,0.4569,5.2958,9,183966,3334483734
28501,6.5725,2.3378,44,658103,5035994775
28502,3.3526,4.5794,157,164483,8448364573
28503,9.5990,6.0205,52,671135,2776382793
28504,2.8427,0.2311,262,737877,6145439201
28505,9.5450,8.7833,8,128063,8979378980
28506,6.9616,5.5501,69,483727,2552724772
28507,7.8161,5.1745,16,329870,7291180529
28508,4.3697,4.6894,62,337372,6553075113
28509,3.2847,5.6107,62,548685,6895683571
28510,2.1364,3.1759,167,446999,2230969413
28511,9.6040,1.7537,74,557655,3828981595
28512,8.8281,1.8806,25,276547,6679331374
28513,2.4570,1.1272,19,215542,8670584806
28514,1.1282,1.6790,63,633680,1989724475
28515,1.0713,5.4803,24,594707,1184164263
28516,9.5338,1.5563,60,366450,2867305442
28517,6.0530,4.9292,23,163491,2599457490
28518,2.2423,6.0375,4,413214,8614744054
28519,1.0549,7.8614,41,589892,7274102238
28520,4.5811,0.1288,102,654490,1594094760
28521,7.3389,2.4812,63,517182,5555887003
28522,3.0009,1.0004,45,667519,5854406502
28523,0.2754,5.9451,28,714283,6380517101
28524,3.9287,3.8142,165,633733,1649178348
28525,4.3306,5.8764,64,708193,8849265211
28526,0.5637,2.2693,30,448327,5236306362
28527,3.5184,9.9377,4,345174,6016113268
28528,2.1381,4.1468,11,46569,7863079076
28529,2.1205,0.6392,62,140674,8230923408
28530,1.2718,0.2362,814,344828,6820224538
28531,1.5247,5.3104,46,404372,2805572388
28532,1.9112,2.8611,47,637380,8915521538
28533,3.7648,9.1091,54,690451,2776810565
28534,7.8106,5.7793,23,179063,5066876759
28535,7.7512,0.7054,12,184993,2370612242
28536,0.7613,4.2305,65,763511,8203222426
28537,6.4707,0.0915,15,68117,3476809910
28538,9.7556,5.3905,73,618462,5575180752
28539,2.4714,4.4398,83,588154,9817205055
28540,4.1105,8.3732,876,718862,3931599668
28541,7.0471,4.4468,168,471508,3716092037
28542,6.4406,5.7299,24,67917,8231341541
28543,6.9850,7.5893,8,638926,4140949181
28544,9.4334,8.7846,68,151582,7634361154
28545,6.6027,8.4038,68,9950,3066735997
28546,3.8223,5.1076,158,128918,5472104027
28547,9.8155,5.4745,1,276783,7464820426
28548,1.3256,4.3984,79,673623,6750053500
28549,9.1222,2.0059,76,59369,1585403835
28550,1.8061,0.0482,67,598951,4389789286
28551,8.7877,3.9703,30,287906,8925276565
28552,4.2934,3.4239,29,291120,2132239329
28553,8.1028,6.5912,13,153088,9830535332
28554,6.7586,2.1704,17,180623,8277572594
28555,4.2626,6.2812,38,518415,9664581437
28556,2.8836,5.6805,124,222863,9586338177
28557,5.2343,5.3791,61,300267,5451583327
28558,3.2804,8.5826,126,747528,1205961423
28559,7.0726,1.1265,69,447260,1476899036
28560,6.6141,5.7891,71,197680,7711324169
28561,3.8358,7.2089,5,350813,4160685944
28562,0.3154,8.2454,162,705976,6247743854
28563,8.8860,9.0550,85,310350,7361979879
28564,7.5481,9.7909,70,560390,4499805950
28565,1.9399,6.8334,55,131986,1981530396
28566,7.1105,2.8817,1,225232,1349796911
28567,4.0942,1.0116,116,741927,7091983077
28568,3.6016,3.4185,85,159380,3724019050
28569,8.6617,6.1026,60,646502,8327194492
28570,9.6909,1.7554,74,611271,5404277820
28571,7.2703,0.3116,55,687534,9267753102
28572,3.0668,8.0685,750,674185,2872757564
28573,8.6340,0.9712,9,621599,6166549654
28574,0.7208,6.3538,72,8461,1535736051
28575,6.5565,5.4601,35,653024,2684407222
28576,6.9512,4.1150,53,596523,5743233421
28577,8.2000,6.7318,100,301938,2437504923
28578,5.8109,9.9750,114,567783,5620885431
28579,6.4740,5.0984,24,631329,7196181453
28580,6.7929,8.1180,72,623155,3929833196
28581,3.4498,3.2086,428,178029,4781046176
28582,6.9031,5.8476,53,337634,7473558692
28583,4.5926,7.7544,13,313565,2911129069
28584,5.8395,0.3900,58,437684,3796582051
28585,5.1463,1.4617,393,229713,4533463087
28586,7.4631,0.8379,966,716532,5545577054
28587,4.6314,0.6867,77,159901,6845414007
28588,7.9005,6.0973,67,706499,3224680884
28589,3.0671,8.4811,11,7526,8388212812
28590,3.7732,7.8841,1,723210,5086776815
28591,4.4867,6.4410,784,160745,6940299880
28592,9.2008,5.6895,49,617060,6721999897
28593,3.9755,6.3684,3,58988,2058039885
28594,9.6135,2.5477,27,574565,3249562264
28595,5.6937,7.1264,59,673314,6715848304
28596,5.7781,5.5837,53,768692,3015555412
28597,6.1116,1.1840,61,90318,2388450624
28598,8.8975,0.7456,72,606922,3799030732
28599,9.7665,7.9186,103,486783,8823069749
28600,2.6056,3.2945,60,66978,7823994482
28601,7.8172,8.2981,58,231222,1198653275
28602,6.0954,3.8812,70,762792,4094693742
28603,6.1328,9.9923,58,199058,3645700808
28604,3.1042,7.4609,39,327912,6802083844
28605,9.5548,3.0313,165,622926,3198124188
28606,7.4215,9.6996,74,95104,4553178444
28607,1.9854,7.2568,3,44457,9449025234
28608,8.3714,5.2221,63,382820,1693899236
28609,7.5229,2.7761,10,168731,9144698624
28610,6.5267,9.3799,36,712340,6513813398
28611,3.1924,2.0451,57,476196,5512846304
28612,8.9946,3.8748,12,180523,1289294348
28613,4.0307,0.6916,65,543580,2785719784
28614,9.7514,0.7601,184,320513,8036435590
28615,7.7141,7.1416,65,681948,5752236305
28616,1.2717,4.8846,23,292306,8863522764
28617,1.8777,3.2588,121,34479,1089987825
28618,1.9867,4.0733,23,312226,6878198121
28619,6.2587,4.2280,62,24579,2914454763
28620,2.7820,5.2217,55,352178,3542148355
28621,6.4921,5.5935,186,579481,3545487967
28622,4.1599,9.6093,65,364440,8287438441
28623,2.0899,1.5695,10,329624,1203299735
28624,4.8371,1.4823,66,406436,8173980661
28625,3.7662,1.8706,496,300139,4465752652
28626,3.7651,0.6900,63,12728,3589076118
28627,8.0233,9.1508,73,623184,9621401955
28628,3.0600,1.8516,9,329671,6413965716
28629,4.9513,4.8762,59,122724,3103627524
28630,8.5208,4.7089,58,331274,1058430895
28631,1.4279,5.5611,63,91637,5088391358
28632,5.8973,0.1962,169,647724,7935190816
28633,5.8132,2.4763,3,110352,1582056485
28634,3.6562,3.9186,75,628460,4651931362
28635,9.3439,6.6377,65,38536,8892163329
28636,9.6904,6.4889,214,718896,3271261863
28637,4.5756,5.6435,16,29203,9462362419
28638,6.2805,5.5772,58,737460,1622734709
28639,9.2279,6.1007,33,740678,6226351250
28640,9.1581,9.3929,61,293977,5919059028
28641,8.0364,9.6304,58,139176,1796460200
28642,9.9678,1.2991,24,9597,7339941756
28643,3.0166,5.4543,56,606261,5725515292
28644,6.4807,9.1733,179,211923,3129627008
28645,0.6476,9.7487,81,727452,8277155346
28646,5.7561,0.3071,162,566400,5198551221
28647,8.9856,8.2432,47,649350,9719862243
28648,9.0971,6.5956,63,256806,3636603595
28649,5.2681,4.4734,69,645780,3440834638
28650,5.1024,7.2788,15,554655,9066088621
28651,1.5150,5.1812,173,544053,1414419997
28652,6.3790,6.5957,49,702654,5588831543
28653,5.7969,4.5472,74,704371,6327362937
28654,1.0217,4.6284,56,683728,1339043674
28655,6.1195,3.5673,70,503593,5296798817
28656,1.7853,1.0098,75,535701,8822013924
28657,5.8812,7.7480,5,2496,7733402398
28658,7.3762,1.1746,72,202829,8239538092
28659,8.7246,3.5353,47,687900,7617393544
28660,7.5021,1.2581,24,152756,6631594088
28661,5.1065,1.2190,21,631942,3591126389
28662,5.3570,4.7041,4,197298,3361657190
28663,0.2655,3.1104,64,491783,7607970294
28664,1.5428,0.2824,64,630060,3356614247
28665,2.5827,7.0574,65,614419,2245951482
28666,4.7245,3.9262,54,182537,1817199415
28667,0.5554,8.0923,1,207580,1434553869
28668,2.9764,9.4632,1,512933,6288295233
28669,1.8147,5.5823,173,246589,8925630698
28670,1.9205,2.6162,8,255060,6438696009
28671,8.3004,2.5609,168,343663,7164326155
28672,8.1356,9.5733,659,742422,8011018769
28673,8.3208,2.8180,24,769159,9120269293
28674,4.2025,6.6676,20,123063,7496849883
28675,6.1361,7.1845,13,3770,7038391269
28676,7.4147,2.1616,76,317779,5511310792
28677,0.3122,6.7208,159,564395,9058222550
28678,8.3797,3.2551,51,772577,3357061947
28679,9.1990,7.3690,47,353245,4564557764
28680,7.9669,6.9118,66,328445,9136620079
28681,7.7154,9.0685,138,651018,1932267291
28682,8.1081,9.7856,7,318460,5775495124
28683,3.2732,8.9579,235,609829,7665034629
28684,0.9737,5.4622,82,568831,4062488819
28685,5.4994,7.2528,169,152288,8908179227
28686,5.4456,1.7610,25,748801,8727133450
28687,4.5514,1.3946,68,107247,7362143334
28688,5.1932,6.5878,60,492276,1988954038
28689,0.2503,7.4885,65,558687,7991025381
28690,7.5394,1.9585,68,202434,4268775174
28691,4.4505,8.3464,73,773876,7547383931
28692,9.4607,3.1337,158,785184,4199416933
28693,9.7951,1.8574,91,483571,6896918811
28694,4.1811,2.9263,11,84951,9938974984
28695,2.5005,6.8094,70,417967,5783972829
28696,5.8985,4.6979,10,192025,4411339831
28697,3.5720,8.8877,12,408934,9746520840
28698,3.1838,6.4674,68,9805,7881364069
28699,6.1025,1.7106,60,559964,2447366736
28700,9.0875,2.2782,13,716238,7876878291
28701,4.9147,9.4555,150,328030,7800367313
28702,1.4232,0.4383,1,106570,7452860579
28703,4.1196,4.6494,50,574706,5429147234
28704,0.4352,2.5733,853,601084,1679358697
28705,1.9849,4.5633,48,27201,9167318176
28706,0.3897,1.0937,29,451745,1266918191
28707,1.7465,4.6070,71,213373,1404512204
28708,6.3901,9.6104,25,190390,9065184181
28709,6.8346,4.3112,19,532866,5065514194
28710,0.5273,6.1271,154,277695,5419830400
28711,5.7958,0.0270,61,84652,8491775154
28712,0.1390,0.7058,201,538001,8151548921
28713,3.5432,4.5227,178,364727,3431741929
28714,9.3245,6.7428,152,627208,2374128820
28715,9.5632,0.8976,27,323002,6634865628
28716,1.7939,3.9755,160,181410,9994038813
28717,4.8412,7.8791,168,466008,9860784324
28718,7.6909,4.3640,68,712344,9400198225
28719,9.3422,2.6033,14,211408,5666129949
28720,3.6057,8.9819,128,406221,7426292838
28721,2.1841,3.9072,80,646110,2722430758
28722,7.3123,4.5502,41,338165,7899864278
28723,6.8345,6.5367,75,712209,1703670598
28724,5.1870,9.9327,4,499447,8232028035
28725,4.0454,6.7280,152,395119,4137525445
28726,1.7233,0.2715,37,547872,9421687871
28727,6.0132,7.3864,5,222402,9023984321
28728,4.7368,7.3057,85,674962,6203323659
28729,8.3709,5.5160,68,67266,4494273743
28730,3.8378,3.5604,32,603710,8469529640
28731,0.7583,6.2434,72,40822,6007726716
28732,9.7892,2.2999,74,118542,9502889405
28733,9.4525,4.1497,75,723287,3388763701
28734,4.2392,1.3929,65,461951,1724190143
28735,9.9978,8.9737,68,473756,1958750152
28736,0.9936,6.3901,42,657087,5199591276
28737,7.1480,8.4785,65,619161,3550104854
28738,0.6969,3.1180,60,209353,4320392737
28739,3.3818,4.4254,15,525591,3361662294
28740,7.2590,3.8970,27,604054,8260759581
28741,2.5322,2.9643,9,212349,7462373117
28742,6.2698,7.9464,514,727880,8886457178
28743,1.8365,9.1341,57,632687,2826576436
28744,4.6426,9.9336,74,499847,5361348130
28745,9.0356,7.0001,114,235181,6341233363
28746,1.3552,3.4792,30,628527,2568646213
28747,4.4846,5.8133,45,464153,8846425514
28748,8.2914,1.3569,6,174605,5510053081
28749,0.3759,3.6241,5,211525,9916774611
28750,1.8407,2.2996,164,424908,1195663139
28751,7.6427,2.1726,51,774477,5671072298
28752,0.9130,5.7045,9,147468,1924712839
28753,1.5678,3.5229,11,722475,8257889571
28754,8.7805,1.2886,66,136929,1271977137
28755,1.9165,7.7801,68,489272,8718638303
28756,9.3982,1.8102,71,90750,1708947510
28757,7.1409,6.7574,78,139819,5235146472
28758,4.1842,7.3164,116,536136,5620787069
28759,4.2687,0.5667,62,286765,1577166348
28760,8.5237,8.0501,99,730807,3419309737
